# FIRENZE V6.3
#
# Close Approach output file for integration on 2023-02-08 17:26:13.537507
# Configuration file used: /home/cgregg/codes/PhD_Work/InterstellarMeteoroids/GalacticSimulation/Gaia_DR3_4472832130942575872_110Myr_2000x1Myr.cfg
# Galactic Simulation
# Galactic parameters [M a b] - (Solar masses AU AU):
# Bulge: [14000000000.0, 0.0, 72192682.625] Disk: [79100000000.0, 721926826.25, 51566201.875] Halo: [698000000000.0, 0.0, 4950355380.0]
# Solar parameters [AU, AU/yr]:
# pos = [ 1.50253513e+09 -9.05737086e+08 -1.87942738e+07] vel = [-22.21125568 -42.15195327   0.34297791]
# Galactic Potential: 0 (0-Bailer-Jones 2015, 1-Dybczynski & Berski 2015)
# Integration Method: 2 (0-Euler, 1-RK4, 2-RKF)
# Time-step error tolerance (For RKF): 1e-06
# Initial time-step: 999.9811137685292
# Output every 1000.0 iterations
# heliocentric Distance calculation setting: 3
# 	[0-never, 1 - At the end, 2-When writing to file, 3-Every step]
# Number of initial particles: 2
# Integration lasting for 110000000.0 yrs
# Integrating the following bodies in the Milky Way starting at JD=-36523273294.125
#############################################################################################################
t x y z vx vy vz body jd aprnt_x aprnt_y aprnt_z aprnt_vel_x aprnt_vel_y aprnt_vel_z helio_dist CloseApproachFlag
100008111.1879906 -1718113498.70934 +396640.66136 +5663709.99574 -27.44902 +49.58057 +5.40969 Gaia_DR3_4472832130942575872_debris_-4316989294.125_1230 5379205.875 +53573.28474 +8087.71438 +82326.41592 -29.80115 +1.01054 +3.88061 98555.298 1
100008111.1879906 -1718132622.51312 +438563.34479 +5609027.82753 -27.45405 +49.57093 +5.39696 Gaia_DR3_4472832130942575872_debris_-2121106294.125_621 5379205.875 +34449.48096 +50010.39781 +27644.24771 -29.80617 +1.00089 +3.86787 66723.392 1
100008111.1879906 -1718082058.71727 +374813.51921 +5558445.89219 -27.44492 +49.55250 +5.38343 Gaia_DR3_4472832130942575872_debris_-1755125794.125_522 5379205.875 +85013.27680 -13739.42777 -22937.68762 -29.79705 +0.98247 +3.85434 89118.834 1
100008111.1879906 -1718249551.92477 +391577.88875 +5534634.40512 -27.47989 +49.55594 +5.37878 Gaia_DR3_4472832130942575872_debris_-1755125794.125_703 5379205.875 -82479.93069 +3024.94177 -46749.17469 -29.83202 +0.98591 +3.84969 94855.546 1
100008111.1879906 -1718129137.62143 +465471.03575 +5593104.53938 -27.45674 +49.56463 +5.38385 Gaia_DR3_4472832130942575872_debris_-1389145294.125_332 5379205.875 +37934.37264 +76918.08877 +11720.95956 -29.80887 +0.99460 +3.85476 86560.903 1
100008111.1879906 -1718222583.43418 +361416.85012 +5510977.10208 -27.48132 +49.53748 +5.36313 Gaia_DR3_4472832130942575872_debris_-1389145294.125_887 5379205.875 -55511.44011 -27136.09687 -70406.47774 -29.83345 +0.96744 +3.83405 93674.756 1
100008111.1879906 -1718091312.46141 +344572.57410 +5578454.25179 -27.44680 +49.53309 +5.38016 Gaia_DR3_4472832130942575872_debris_-1389145294.125_1498 5379205.875 +75759.53266 -43980.37288 -2929.32803 -29.79893 +0.96305 +3.85107 87649.078 1
100008111.1879906 -1718092271.05179 +379597.00808 +5561729.12215 -27.44706 +49.52299 +5.36229 Gaia_DR3_4472832130942575872_debris_-1023164794.125_926 5379205.875 +74800.94228 -8955.93891 -19654.45767 -29.79919 +0.95296 +3.83320 77856.840 1
100008111.1879906 -1718124045.94905 +364175.93564 +5589171.45262 -27.46462 +49.47407 +5.34897 Gaia_DR3_4472832130942575872_debris_-657184294.125_595 5379205.875 +43026.04502 -24377.01134 +7787.87280 -29.81675 +0.90403 +3.81989 50061.264 1
100008111.1879906 -1718133663.12027 +417286.04864 +5511175.76717 -27.46993 +49.50332 +5.30633 Gaia_DR3_4472832130942575872_debris_-657184294.125_796 5379205.875 +33408.87380 +28733.10165 -70207.81265 -29.82205 +0.93329 +3.77724 82890.777 1
100008111.1879906 -1718095995.92226 +333295.50626 +5537912.70812 -27.44915 +49.45706 +5.32094 Gaia_DR3_4472832130942575872_debris_-657184294.125_1585 5379205.875 +71076.07181 -55257.44073 -43470.87169 -29.80127 +0.88703 +3.79186 99974.544 1
100008111.1879906 -1718127779.71027 +427134.21847 +5599801.22291 -27.49094 +49.40104 +5.28349 Gaia_DR3_4472832130942575872_debris_-291203794.125_36 5379205.875 +39292.28380 +38581.27149 +18417.64309 -29.84307 +0.83100 +3.75440 58065.546 1
100008111.1879906 -1718131917.33359 +403134.43571 +5555735.14639 -27.49604 +49.37148 +5.22930 Gaia_DR3_4472832130942575872_debris_-291203794.125_695 5379205.875 +35154.66048 +14581.48873 -25648.43342 -29.84816 +0.80145 +3.70022 45894.576 1
100008111.1879906 -1718150583.82126 +374892.56212 +5628046.86662 -27.51903 +49.33671 +5.31822 Gaia_DR3_4472832130942575872_debris_-291203794.125_835 5379205.875 +16488.17281 -13660.38486 +46663.28680 -29.87116 +0.76667 +3.78913 51341.292 1
100008111.1879906 -1718067832.71492 +379947.58890 +5582819.49641 -27.41710 +49.34293 +5.26261 Gaia_DR3_4472832130942575872_debris_-291203794.125_911 5379205.875 +99239.27915 -8605.35808 +1435.91660 -29.76923 +0.77290 +3.73352 99622.029 1
100008111.1879906 -1718125753.60858 +428830.27296 +5537114.44546 -27.48844 +49.40312 +5.20641 Gaia_DR3_4472832130942575872_debris_-291203794.125_1185 5379205.875 +41318.38550 +40277.32598 -44269.13436 -29.84057 +0.83309 +3.67732 72727.080 1
100008111.1879906 -1718104507.59019 +430394.04619 +5643537.08848 -27.46228 +49.40505 +5.33726 Gaia_DR3_4472832130942575872_debris_-291203794.125_1204 5379205.875 +62564.40389 +41841.09921 +62153.50866 -29.81440 +0.83501 +3.80817 97611.684 1
100008111.1879906 -1718234504.55429 +405466.98236 +5610295.33539 -27.62240 +49.37436 +5.29639 Gaia_DR3_4472832130942575872_debris_-291203794.125_1379 5379205.875 -67432.56021 +16914.03537 +28911.75557 -29.97453 +0.80432 +3.76730 75293.588 1
100008111.1879906 -1718232130.80803 +397769.16552 +5543622.88814 -27.61948 +49.36488 +5.21441 Gaia_DR3_4472832130942575872_debris_-291203794.125_1919 5379205.875 -65058.81395 +9216.21853 -37760.69168 -29.97160 +0.79484 +3.68532 75785.604 1
100009111.16910437 -1718259454.67222 +426971.96641 +5602627.02808 -27.44949 +49.59212 +5.41643 Gaia_DR3_4472832130942575872_debris_-34327390294.125_921 5744455.875 -94735.41744 -10150.09799 +19714.40839 -29.80293 +1.02209 +3.88738 97295.846 1
100009111.16910437 -1718098749.32096 +436806.75050 +5564623.25252 -27.44937 +49.59441 +5.41818 Gaia_DR3_4472832130942575872_debris_-32131507294.125_555 5744455.875 +65969.93382 -315.31390 -18289.36717 -29.80281 +1.02438 +3.88913 68458.984 1
100009111.16910437 -1718159322.23763 +398913.25089 +5650359.49480 -27.44971 +49.59390 +5.41301 Gaia_DR3_4472832130942575872_debris_-31033565794.125_798 5744455.875 +5397.01715 -38208.81351 +67446.87510 -29.80316 +1.02386 +3.88396 77705.355 1
100009111.16910437 -1718087991.24003 +424418.34898 +5607979.43160 -27.44880 +49.59470 +5.41448 Gaia_DR3_4472832130942575872_debris_-26275819294.125_1055 5744455.875 +76728.01475 -12703.71543 +25066.81191 -29.80224 +1.02467 +3.88544 81712.408 1
100009111.16910437 -1718117366.55222 +491319.74660 +5612585.50189 -27.44815 +49.59470 +5.41447 Gaia_DR3_4472832130942575872_debris_-26275819294.125_1242 5744455.875 +47352.70256 +54197.68220 +29672.88220 -29.80159 +1.02467 +3.88542 77846.947 1
100009111.16910437 -1718249064.22615 +475203.24449 +5619903.62148 -27.44994 +49.59274 +5.41348 Gaia_DR3_4472832130942575872_debris_-25543858294.125_1933 5744455.875 -84344.97137 +38081.18009 +36991.00178 -29.80338 +1.02270 +3.88443 99662.353 1
100009111.16910437 -1718173843.13333 +417987.59922 +5651890.83173 -27.44969 +49.59332 +5.41227 Gaia_DR3_4472832130942575872_debris_-21884053294.125_1296 5744455.875 -9123.87855 -19134.46518 +68978.21203 -29.80313 +1.02328 +3.88323 72162.086 1
100009111.16910437 -1718136688.33056 +501868.06383 +5637574.27872 -27.44790 +49.59439 +5.41243 Gaia_DR3_4472832130942575872_debris_-20420131294.125_1432 5744455.875 +28030.92422 +64745.99943 +54661.65903 -29.80134 +1.02436 +3.88338 89250.625 1
100009111.16910437 -1718164618.97365 +424436.36865 +5679572.01646 -27.44929 +49.59334 +5.41176 Gaia_DR3_4472832130942575872_debris_-20054150794.125_985 5744455.875 +100.28113 -12685.69575 +96659.39676 -29.80273 +1.02331 +3.88271 97488.337 1
100009111.16910437 -1718168776.46447 +470075.45636 +5633517.55172 -27.44890 +49.59360 +5.41173 Gaia_DR3_4472832130942575872_debris_-18956209294.125_1253 5744455.875 -4057.20969 +32953.39196 +50604.93202 -29.80234 +1.02357 +3.88268 60524.756 1
100009111.16910437 -1718161748.75167 +458604.99165 +5639708.05340 -27.44837 +49.59329 +5.40713 Gaia_DR3_4472832130942575872_debris_-15662384794.125_1761 5744455.875 +2970.50311 +21482.92725 +56795.43371 -29.80182 +1.02326 +3.87808 60795.241 1
100009111.16910437 -1718211122.65045 +424059.70518 +5662400.08369 -27.45067 +49.59070 +5.41512 Gaia_DR3_4472832130942575872_debris_-12368560294.125_1216 5744455.875 -46403.39566 -13062.35922 +79487.46400 -29.80411 +1.02066 +3.88607 92963.204 1
100009111.16910437 -1718140946.55551 +446220.29895 +5669119.56743 -27.44771 +49.58057 +5.40965 Gaia_DR3_4472832130942575872_debris_-4316989294.125_1230 5744455.875 +23772.69927 +9098.23455 +86206.94773 -29.80115 +1.01054 +3.88060 89886.356 1
100009111.16910437 -1718160075.38543 +488133.33427 +5614424.66085 -27.45273 +49.57093 +5.39691 Gaia_DR3_4472832130942575872_debris_-2121106294.125_621 5744455.875 +4643.86936 +51011.26987 +31512.04116 -29.80617 +1.00089 +3.86787 60139.204 1
100009111.16910437 -1718109502.46490 +424365.08698 +5563829.20263 -27.44361 +49.55250 +5.38339 Gaia_DR3_4472832130942575872_debris_-1755125794.125_522 5744455.875 +55216.78988 -12756.97742 -19083.41707 -29.79705 +0.98247 +3.85434 59798.087 1
100009111.16910437 -1718123852.15684 +512807.04972 +5594852.48880 -27.44659 +49.57073 +5.38945 Gaia_DR3_4472832130942575872_debris_-1755125794.125_1298 5744455.875 +40867.09795 +75684.98532 +11939.86910 -29.80004 +1.00070 +3.86040 86838.339 1
100009111.16910437 -1718074563.62320 +469417.90512 +5585268.39642 -27.43631 +49.56179 +5.38758 Gaia_DR3_4472832130942575872_debris_-1755125794.125_1430 5744455.875 +90155.63158 +32295.84071 +2355.77673 -29.78975 +0.99176 +3.85853 95794.618 1
100009111.16910437 -1718156593.18783 +515034.73021 +5598488.27033 -27.45543 +49.56463 +5.38381 Gaia_DR3_4472832130942575872_debris_-1389145294.125_332 5744455.875 +8126.06695 +77912.66581 +15575.65064 -29.80887 +0.99460 +3.85476 79868.751 1
100009111.16910437 -1718118758.08869 +394104.72695 +5583834.28663 -27.44549 +49.53309 +5.38012 Gaia_DR3_4472832130942575872_debris_-1389145294.125_1498 5744455.875 +45961.16609 -43017.33745 +921.66694 -29.79893 +0.96305 +3.85107 62958.475 1
100009111.16910437 -1718119716.93697 +429119.06276 +5567091.28567 -27.44574 +49.52299 +5.36224 Gaia_DR3_4472832130942575872_debris_-1023164794.125_926 5744455.875 +45002.31781 -8003.00164 -15821.33402 -29.79919 +0.95296 +3.83320 48369.115 1
100009111.16910437 -1718151509.39517 +413649.07023 +5594520.30538 -27.46331 +49.47407 +5.34893 Gaia_DR3_4472832130942575872_debris_-657184294.125_595 5744455.875 +13209.85961 -23472.99417 +11607.68569 -29.81675 +0.90403 +3.81988 29329.511 1
100009111.16910437 -1718161131.87045 +466788.43601 +5516481.97265 -27.46861 +49.50332 +5.30629 Gaia_DR3_4472832130942575872_debris_-657184294.125_796 5744455.875 +3587.38433 +29666.37161 -66430.64704 -29.82205 +0.93329 +3.77724 72842.253 1
100009111.16910437 -1718123443.89112 +382751.63236 +5543233.53242 -27.44783 +49.45706 +5.32090 Gaia_DR3_4472832130942575872_debris_-657184294.125_1585 5744455.875 +41275.36366 -54370.43204 -39679.08727 -29.80127 +0.88703 +3.79186 78957.137 1
100009111.16910437 -1718155269.47367 +476534.32032 +5605084.59003 -27.48962 +49.40103 +5.28345 Gaia_DR3_4472832130942575872_debris_-291203794.125_36 5744455.875 +9449.78112 +39412.25592 +22171.97034 -29.84307 +0.83100 +3.75440 46197.625 1
100009111.16910437 -1718159412.19296 +452504.98620 +5560964.33203 -27.49472 +49.37148 +5.22926 Gaia_DR3_4472832130942575872_debris_-291203794.125_695 5744455.875 +5307.06182 +15382.92180 -21948.28767 -29.84816 +0.80145 +3.70022 27322.637 1
100009111.16910437 -1718178101.67391 +424228.33784 +5633364.96354 -27.51771 +49.33671 +5.31818 Gaia_DR3_4472832130942575872_debris_-291203794.125_835 5744455.875 -13382.41913 -12893.72657 +50452.34385 -29.87116 +0.76667 +3.78913 53765.940 1
100009111.16910437 -1718095248.63901 +429289.58917 +5588081.98285 -27.41578 +49.34293 +5.26257 Gaia_DR3_4472832130942575872_debris_-291203794.125_911 5744455.875 +69470.61577 -7832.47524 +5169.36316 -29.76923 +0.77290 +3.73352 70101.615 1
100009111.16910437 -1718153240.87553 +478232.46320 +5542320.73589 -27.48713 +49.40312 +5.20637 Gaia_DR3_4472832130942575872_debris_-291203794.125_1185 5744455.875 +11478.37925 +41110.39880 -40591.88380 -29.84057 +0.83309 +3.67732 58902.624 1
100009111.16910437 -1718131968.68890 +479798.16198 +5648874.23084 -27.46096 +49.40505 +5.33722 Gaia_DR3_4472832130942575872_debris_-291203794.125_1204 5744455.875 +32750.56588 +42676.09758 +65961.61115 -29.81440 +0.83501 +3.80817 85116.291 1
100009111.16910437 -1718077203.60560 +429196.72257 +5600403.76395 -27.39358 +49.34282 +5.27770 Gaia_DR3_4472832130942575872_debris_-291203794.125_1700 5744455.875 +87515.64918 -7925.34184 +17491.14426 -29.74703 +0.77278 +3.74865 89597.656 1
100010111.15021814 -1718126197.50996 +486400.22451 +5570041.31225 -27.44805 +49.59441 +5.41814 Gaia_DR3_4472832130942575872_debris_-32131507294.125_555 6109705.875 +36167.68793 +709.04303 -14400.30678 -29.80281 +1.02438 +3.88913 38935.501 1
100010111.15021814 -1718186770.77462 +448506.20952 +5655772.38285 -27.44840 +49.59390 +5.41297 Gaia_DR3_4472832130942575872_debris_-31033565794.125_798 6109705.875 -24405.57673 -37184.97196 +71330.76382 -29.80316 +1.02386 +3.88396 84062.073 1
100010111.15021814 -1718115438.86054 +474012.11509 +5613393.79367 -27.44748 +49.59470 +5.41444 Gaia_DR3_4472832130942575872_debris_-26275819294.125_1055 6109705.875 +46926.33735 -11679.06639 +28952.17465 -29.80224 +1.02467 +3.88544 56362.311 1
100010111.15021814 -1718144813.52107 +540913.51353 +5617999.85037 -27.44683 +49.59470 +5.41443 Gaia_DR3_4472832130942575872_debris_-26275819294.125_1242 6109705.875 +17551.67682 +55222.33205 +33558.23134 -29.80159 +1.02467 +3.88542 66960.602 1
100010111.15021814 -1718201291.64807 +467579.97951 +5657302.98348 -27.44837 +49.59332 +5.41223 Gaia_DR3_4472832130942575872_debris_-21884053294.125_1296 6109705.875 -38926.45017 -18111.20198 +72861.36445 -29.80313 +1.02328 +3.88323 84569.868 1
100010111.15021814 -1718164135.04849 +551461.51853 +5642986.58585 -27.44658 +49.59439 +5.41239 Gaia_DR3_4472832130942575872_debris_-20420131294.125_1432 6109705.875 -1769.85060 +65770.33704 +58544.96683 -29.80134 +1.02436 +3.88338 88070.328 1
100010111.15021814 -1718196224.18893 +519668.11934 +5638929.16100 -27.44758 +49.59360 +5.41169 Gaia_DR3_4472832130942575872_debris_-18956209294.125_1253 6109705.875 -33858.99104 +33976.93785 +54487.54198 -29.80234 +1.02357 +3.88268 72593.084 1
100010111.15021814 -1718189195.94935 +508197.34673 +5645115.06258 -27.44706 +49.59329 +5.40709 Gaia_DR3_4472832130942575872_debris_-15662384794.125_1761 6109705.875 -26830.75146 +22506.16524 +60673.44356 -29.80182 +1.02326 +3.87808 70054.860 1
100010111.15021814 -1718107834.55574 +521266.01545 +5641956.57139 -27.44294 +49.59513 +5.38679 Gaia_DR3_4472832130942575872_debris_-14564443294.125_1575 6109705.875 +54530.64215 +35574.83397 +57514.95237 -29.79770 +1.02509 +3.85778 86874.216 1
100010111.15021814 -1718112382.43827 +425052.87164 +5596232.13030 -27.44248 +49.58070 +5.40928 Gaia_DR3_4472832130942575872_debris_-5780911294.125_215 6109705.875 +49982.75962 -60638.30985 +11790.51128 -29.79725 +1.01067 +3.88027 79462.551 1
100010111.15021814 -1718168393.08407 +495799.93619 +5674529.09795 -27.44639 +49.58057 +5.40961 Gaia_DR3_4472832130942575872_debris_-4316989294.125_1230 6109705.875 -6027.88618 +10108.75470 +90087.47893 -29.80115 +1.01054 +3.88060 90853.047 1
100010111.15021814 -1718187526.94013 +537703.32337 +5619821.45340 -27.45141 +49.57093 +5.39687 Gaia_DR3_4472832130942575872_debris_-2121106294.125_621 6109705.875 -25161.74224 +52012.14189 +35379.83438 -29.80617 +1.00089 +3.86787 67750.342 1
100010111.15021814 -1718136944.89488 +473916.65443 +5569212.47265 -27.44229 +49.55250 +5.38335 Gaia_DR3_4472832130942575872_debris_-1755125794.125_522 6109705.875 +25420.30301 -11774.52705 -15229.14638 -29.79705 +0.98247 +3.85434 31886.646 1
100010111.15021814 -1718151297.57313 +562376.84793 +5600241.81239 -27.44528 +49.57073 +5.38941 Gaia_DR3_4472832130942575872_debris_-1755125794.125_1298 6109705.875 +11067.62476 +76685.66645 +15800.19336 -29.80004 +1.00070 +3.86040 79074.837 1
100010111.15021814 -1718101998.75538 +518978.76344 +5590655.85074 -27.43499 +49.56179 +5.38754 Gaia_DR3_4472832130942575872_debris_-1755125794.125_1430 6109705.875 +60366.44251 +33287.58196 +6214.23172 -29.78975 +0.99176 +3.85853 69215.512 1
100010111.15021814 -1718184047.43662 +564598.42427 +5603871.96062 -27.45411 +49.56463 +5.38377 Gaia_DR3_4472832130942575872_debris_-1389145294.125_332 6109705.875 -21682.23873 +78907.24279 +19430.34160 -29.80887 +0.99460 +3.85476 84107.138 1
100010111.15021814 -1718146202.39833 +443636.87950 +5589214.28092 -27.44417 +49.53309 +5.38008 Gaia_DR3_4472832130942575872_debris_-1389145294.125_1498 6109705.875 +16162.79956 -42054.30199 +4772.66189 -29.79893 +0.96305 +3.85107 45305.394 1
100010111.15021814 -1718147161.50451 +478641.11711 +5572453.40876 -27.44443 +49.52299 +5.36220 Gaia_DR3_4472832130942575872_debris_-1023164794.125_926 6109705.875 +15203.69339 -7050.06437 -11988.21026 -29.79919 +0.95296 +3.83320 20605.166 1
100010111.15021814 -1718178971.52368 +463122.20451 +5599869.11752 -27.46199 +49.47407 +5.34889 Gaia_DR3_4472832130942575872_debris_-657184294.125_595 6109705.875 -16606.32579 -22568.97697 +15427.49850 -29.81675 +0.90403 +3.81988 31986.505 1
100010111.15021814 -1718188599.30303 +516290.82303 +5521788.13807 -27.46729 +49.50332 +5.30625 Gaia_DR3_4472832130942575872_debris_-657184294.125_796 6109705.875 -26234.10514 +30599.64155 -62653.48096 -29.82205 +0.93329 +3.77724 74498.490 1
100010111.15021814 -1718150890.54235 +432207.75817 +5548554.31646 -27.44651 +49.45706 +5.32086 Gaia_DR3_4472832130942575872_debris_-657184294.125_1585 6109705.875 +11474.65554 -53483.42332 -35887.30256 -29.80127 +0.88703 +3.79186 65422.036 1
100010111.15021814 -1718182757.91945 +525934.42181 +5610367.91644 -27.48831 +49.40103 +5.28341 Gaia_DR3_4472832130942575872_debris_-291203794.125_36 6109705.875 -20392.72156 +40243.24033 +25926.29742 -29.84307 +0.83100 +3.75440 52034.166 1
100010111.15021814 -1718186905.73473 +501875.53634 +5566193.47727 -27.49340 +49.37148 +5.22922 Gaia_DR3_4472832130942575872_debris_-291203794.125_695 6109705.875 -24540.53683 +16184.35485 -18248.14175 -29.84816 +0.80145 +3.70022 34600.086 1
100010111.15021814 -1718205618.20898 +473564.11323 +5638683.01955 -27.51640 +49.33671 +5.31814 Gaia_DR3_4472832130942575872_debris_-291203794.125_835 6109705.875 -43253.01108 -12127.06826 +54241.40053 -29.87116 +0.76667 +3.78913 70427.397 1
100010111.15021814 -1718122663.24545 +478631.58910 +5593344.42870 -27.41447 +49.34293 +5.26252 Gaia_DR3_4472832130942575872_debris_-291203794.125_911 6109705.875 +39701.95244 -7059.59239 +8902.80968 -29.76923 +0.77290 +3.73352 41295.798 1
100010111.15021814 -1718180726.82488 +527634.65308 +5547526.98607 -27.48581 +49.40312 +5.20633 Gaia_DR3_4472832130942575872_debris_-291203794.125_1185 6109705.875 -18361.62699 +41943.47159 -36914.63296 -29.84057 +0.83309 +3.67732 58814.065 1
100010111.15021814 -1718159428.46999 +529202.27740 +5654211.33218 -27.45964 +49.40505 +5.33718 Gaia_DR3_4472832130942575872_debris_-291203794.125_1204 6109705.875 +2936.72790 +43511.09592 +69769.71316 -29.81440 +0.83501 +3.80817 82277.899 1
100010111.15021814 -1718104596.01271 +478538.60833 +5605681.34115 -27.39227 +49.34282 +5.27766 Gaia_DR3_4472832130942575872_debris_-291203794.125_1700 6109705.875 +57769.18518 -7152.57315 +21239.72212 -29.74703 +0.77278 +3.74865 61964.214 1
100011111.1313319 -1718153644.38132 +535993.69815 +5575459.33152 -27.44673 +49.59441 +5.41810 Gaia_DR3_4472832130942575872_debris_-32131507294.125_555 6474955.875 +6365.44208 +1733.39995 -10511.24628 -29.80281 +1.02438 +3.88913 12410.070 1
100011111.1313319 -1718214217.99403 +498099.16781 +5661185.22983 -27.44708 +49.59389 +5.41293 Gaia_DR3_4472832130942575872_debris_-31033565794.125_798 6474955.875 -54208.17063 -36161.13039 +75214.65203 -29.80316 +1.02386 +3.88396 99515.813 1
100011111.1313319 -1718093897.97158 +518806.77327 +5638159.50151 -27.44622 +49.59564 +5.41460 Gaia_DR3_4472832130942575872_debris_-30301604794.125_390 6474955.875 +66111.85182 -15453.52492 +52188.92371 -29.80230 +1.02561 +3.88563 85634.527 1
100011111.1313319 -1718142885.16341 +523605.88085 +5618808.11497 -27.44616 +49.59470 +5.41440 Gaia_DR3_4472832130942575872_debris_-26275819294.125_1055 6474955.875 +17124.65999 -10654.41735 +32837.53718 -29.80224 +1.02467 +3.88544 38536.664 1
100011111.1313319 -1718172259.17229 +590507.28004 +5623414.15805 -27.44551 +49.59470 +5.41439 Gaia_DR3_4472832130942575872_debris_-26275819294.125_1242 6474955.875 -12249.34890 +56246.98185 +37443.58025 -29.80159 +1.02467 +3.88542 68671.619 1
100011111.1313319 -1718191580.44882 +601054.97280 +5648398.85201 -27.44526 +49.59439 +5.41235 Gaia_DR3_4472832130942575872_debris_-20420131294.125_1432 6474955.875 -31570.62542 +66794.67460 +62428.27421 -29.80134 +1.02436 +3.88338 96723.949 1
100011111.1313319 -1718223670.59582 +569260.78191 +5644340.72935 -27.44627 +49.59360 +5.41165 Gaia_DR3_4472832130942575872_debris_-18956209294.125_1253 6474955.875 -63660.77243 +35000.48372 +58370.15155 -29.80234 +1.02357 +3.88268 93192.287 1
100011111.1313319 -1718216641.82946 +557789.70142 +5650522.03077 -27.44574 +49.59329 +5.40705 Gaia_DR3_4472832130942575872_debris_-15662384794.125_1761 6474955.875 -56632.00607 +23529.40322 +64551.45298 -29.80182 +1.02326 +3.87808 89037.672 1
100011111.1313319 -1718135276.31498 +570860.20664 +5647343.23665 -27.44162 +49.59513 +5.38675 Gaia_DR3_4472832130942575872_debris_-14564443294.125_1575 6474955.875 +24733.50841 +36599.90845 +61372.65885 -29.79770 +1.02509 +3.85778 75616.817 1
100011111.1313319 -1718132244.85725 +470271.47709 +5653689.80969 -27.44137 +49.58414 +5.41191 Gaia_DR3_4472832130942575872_debris_-7244833294.125_1107 6474955.875 +27764.96614 -63988.82110 +67719.23189 -29.79744 +1.01411 +3.88295 97218.090 1
100011111.1313319 -1718139823.74615 +474632.63783 +5601641.28596 -27.44117 +49.58070 +5.40924 Gaia_DR3_4472832130942575872_debris_-5780911294.125_215 6474955.875 +20186.07725 -59627.66037 +15670.70816 -29.79725 +1.01067 +3.88027 64873.004 1
100011111.1313319 -1718144445.73057 +542747.15440 +5498465.60299 -27.44007 +49.57697 +5.39490 Gaia_DR3_4472832130942575872_debris_-3585028294.125_699 6474955.875 +15564.09282 +8486.85620 -87504.97480 -29.79615 +1.00694 +3.86593 89282.632 1
100011111.1313319 -1718214977.17726 +587273.31206 +5625218.20514 -27.45010 +49.57092 +5.39683 Gaia_DR3_4472832130942575872_debris_-2121106294.125_621 6474955.875 -54967.35386 +53013.01387 +39247.62735 -29.80617 +1.00089 +3.86787 85861.318 1
100011111.1313319 -1718164386.00725 +523468.22151 +5574595.70222 -27.44097 +49.55250 +5.38331 Gaia_DR3_4472832130942575872_debris_-1755125794.125_522 6474955.875 -4376.18385 -10792.07668 -11374.87558 -29.79705 +0.98247 +3.85434 16279.057 1
100011111.1313319 -1718178741.67181 +611946.64572 +5605631.09530 -27.44396 +49.57073 +5.38936 Gaia_DR3_4472832130942575872_debris_-1755125794.125_1298 6474955.875 -18731.84841 +77686.34753 +19660.51751 -29.80004 +1.00070 +3.86040 82295.727 1
100011111.1313319 -1718129432.56991 +568539.62137 +5596043.26445 -27.43367 +49.56179 +5.38750 Gaia_DR3_4472832130942575872_debris_-1755125794.125_1430 6474955.875 +30577.25349 +34279.32317 +10072.68666 -29.78975 +0.99176 +3.85853 47026.582 1
100011111.1313319 -1718211500.36783 +614162.11790 +5609255.61022 -27.45279 +49.56463 +5.38373 Gaia_DR3_4472832130942575872_debris_-1389145294.125_332 6474955.875 -51490.54444 +79901.81971 +23285.03242 -29.80887 +0.99460 +3.85476 97866.080 1
100011111.1313319 -1718173645.39036 +493169.03170 +5594594.23461 -27.44285 +49.53309 +5.38004 Gaia_DR3_4472832130942575872_debris_-1389145294.125_1498 6474955.875 -13635.56696 -41091.26649 +8623.65682 -29.79893 +0.96305 +3.85107 44145.083 1
100011111.1313319 -1718174604.75443 +528163.17110 +5577815.49137 -27.44311 +49.52299 +5.36216 Gaia_DR3_4472832130942575872_debris_-1023164794.125_926 6474955.875 -14594.93103 -6097.12710 -8155.08642 -29.79919 +0.95296 +3.83320 17795.854 1
100011111.1313319 -1718206432.33459 +512595.33843 +5605217.88899 -27.46067 +49.47407 +5.34885 Gaia_DR3_4472832130942575872_debris_-657184294.125_595 6474955.875 -46422.51120 -21664.95976 +19247.31119 -29.81675 +0.90403 +3.81988 54725.488 1
100011111.1313319 -1718216065.41801 +565793.20966 +5527094.26337 -27.46597 +49.50332 +5.30621 Gaia_DR3_4472832130942575872_debris_-657184294.125_796 6474955.875 -56055.59462 +31532.91146 -58876.31442 -29.82205 +0.93329 +3.77724 87195.038 1
100011111.1313319 -1718178335.87596 +481663.88365 +5553875.06020 -27.44519 +49.45706 +5.32082 Gaia_DR3_4472832130942575872_debris_-657184294.125_1585 6474955.875 -18326.05257 -52596.41455 -32095.51759 -29.80127 +0.88703 +3.79186 64283.351 1
100011111.1313319 -1718210245.04765 +575334.52289 +5615651.20212 -27.48699 +49.40103 +5.28337 Gaia_DR3_4472832130942575872_debris_-291203794.125_36 6474955.875 -50235.22426 +41074.22470 +29680.62432 -29.84307 +0.83100 +3.75440 71355.512 1
100011111.1313319 -1718214397.95890 +551246.08609 +5571422.58209 -27.49208 +49.37148 +5.22918 Gaia_DR3_4472832130942575872_debris_-291203794.125_695 6474955.875 -54388.13551 +16985.78790 -14547.99571 -29.84816 +0.80145 +3.70022 58806.721 1
